ANON_ID,Run_year,Sample_date,Nitrate as N_mean,"Nitrogen, Total Oxidised as N_mean"
O15_2022,2022.0,2022-10-19,2.223333333333333,3.2007337205747466
N65_2022,2022.0,2022-09-15,12.333333333333334,12.333333333333334
N53_2022,2022.0,2022-10-10,1.8266666666666669,1.8333333333333333
N34_2022,2022.0,2022-10-04,1.1233333333333333,1.1333333333333333
N13_2022,2022.0,2022-10-11,1.859,1.913333333333333
M61_2022,2022.0,2022-09-23,0.92283996783273,0.9412210159496044
M47_2022,2022.0,2022-09-24,0.4429999999999999,0.4449999999999999
M32_2022,2022.0,2022-09-06,0.0376636165577342,0.0389165128483532
P17_2022,2022.0,2022-10-24,4.74,4.75
O64_2022,2022.0,2022-10-26,1.112,1.19
O44_2022,2022.0,2022-09-16,6.6850000000000005,6.75
O29_2022,2022.0,2022-09-15,0.8183333333333334,0.8233333333333333
O13_2022,2022.0,2022-10-19,1.8866666666666667,1.9
N62_2022,2022.0,2022-10-07,0.174,0.1766666666666666
N52_2022,2022.0,2022-10-10,5.12,5.133333333333334
N33_2022,2022.0,2022-10-07,8.612499999999999,8.625
N8_2022,2022.0,2022-10-10,0.524,0.525
M60_2022,2022.0,2022-09-23,0.0315999999999999,0.034
M42_2022,2022.0,2022-09-26,0.7583333333333333,0.7600000000000001
M29_2022,2022.0,2022-09-06,2.1046299758745475,2.1309157619622034
P9_2022,2022.0,2022-10-25,0.51,0.63
O63_2022,2022.0,2022-09-20,0.5253333333333333,0.5333333333333333
O39_2022,2022.0,2022-09-16,7.77,7.866666666666667
O26_2022,2022.0,2022-09-16,1.0406666666666666,1.0533333333333337
O12_2022,2022.0,2022-10-19,6.0525,6.074999999999999
N61_2022,2022.0,2022-10-10,1.2,1.2
N47_2022,2022.0,2022-10-06,0.902,0.9412210159496044
N30_2022,2022.0,2022-10-04,2.333333333333333,2.333333333333333
N5_2022,2022.0,2022-10-11,2.5625000000000004,2.575
M59_2022,2022.0,2022-09-23,0.9696666666666666,0.98
M41_2022,2022.0,2022-09-24,1.3716666666666668,1.3766666666666667
M26_2022,2022.0,2022-09-06,0.328,0.3634157619622034
P8_2022,2022.0,2022-10-24,4.59,4.6
O62_2022,2022.0,2022-09-20,1.233,1.2333333333333334
O35_2022,2022.0,2022-09-15,4.330000000000001,4.366666666666667
O25_2022,2022.0,2022-09-16,0.2456666666666666,0.2466666666666666
O9_2022,2022.0,2022-10-19,3.526666666666667,3.533333333333333
N60_2022,2022.0,2022-10-11,1.7633333333333334,1.7666666666666668
N46_2022,2022.0,2022-10-05,3.43,3.4333333333333336
N28_2022,2022.0,2022-10-04,3.845,3.925
N2_2022,2022.0,2022-10-10,0.115,0.116
M58_2022,2022.0,2022-09-23,0.286,0.29
M39_2022,2022.0,2022-09-26,0.2185199034981904,0.2236630478488135
M25_2022,2022.0,2022-09-06,0.66775,0.6775
P7_2022,2022.0,2022-10-25,0.3190136165577342,0.3475165128483531
O56_2022,2022.0,2022-09-20,0.5416666666666666,0.5433333333333333
O34_2022,2022.0,2022-09-15,7.303333333333334,7.333333333333333
O19_2022,2022.0,2022-10-20,0.256,0.26
O8_2022,2022.0,2022-10-19,0.2185199034981904,0.2236630478488135
N59_2022,2022.0,2022-10-10,10.7675,10.775
N45_2022,2022.0,2022-10-06,0.8665,0.8675
N22_2022,2022.0,2022-10-06,0.7763333333333332,0.7833333333333332
N1_2022,2022.0,2022-10-04,3.4766666666666666,3.5
M57_2022,2022.0,2022-09-23,1.2999999999999998,1.2999999999999998
M38_2022,2022.0,2022-09-26,0.1567,0.1622582564241766
M23_2022,2022.0,2022-09-06,8.2175,8.55
M3_2022,2022.0,2022-09-05,3.4599999999999995,3.475
L54_2022,2022.0,2022-10-17,2.135,2.15
L35_2022,2022.0,2022-10-12,5.455,5.4750000000000005
L22_2022,2022.0,2022-09-22,0.9433333333333334,0.9933333333333332
L7_2022,2022.0,2022-09-21,4.233333333333333,4.233333333333333
K58_2022,2022.0,2022-09-14,0.209,0.21
K43_2022,2022.0,2022-09-24,4.556666666666668,4.566666666666666
K22_2022,2022.0,2022-05-20,1.198,1.22
K11_2022,2022.0,2022-05-19,2.6100000000000003,2.625
J60_2022,2022.0,2022-05-06,4.335,4.35
J44_2022,2022.0,2022-05-05,5.383333333333333,5.433333333333334
M22_2022,2022.0,2022-09-06,1.515,1.525
M2_2022,2022.0,2022-09-05,1.19,1.2
L53_2022,2022.0,2022-10-17,1.235,1.25
L33_2022,2022.0,2022-10-12,1.1949999999999998,1.2000000000000002
L21_2022,2022.0,2022-09-22,0.517,0.52
L6_2022,2022.0,2022-09-21,1.25,1.25
K57_2022,2022.0,2022-09-14,0.194,0.2318315239244067
K42_2022,2022.0,2022-09-09,0.523,0.5266666666666667
K21_2022,2022.0,2022-05-20,2.25,2.266666666666667
K10_2022,2022.0,2022-05-19,3.963333333333333,4.0
J59_2022,2022.0,2022-05-05,,
J41_2022,2022.0,2022-05-03,5.435,5.449999999999999
M16_2022,2022.0,2022-09-04,1.5816666666666668,1.59
L66_2022,2022.0,2022-09-09,4.283333333333334,4.3
L51_2022,2022.0,2022-10-17,4.966666666666667,4.966666666666667
L32_2022,2022.0,2022-10-14,20.566666666666663,20.666666666666668
L18_2022,2022.0,2022-09-22,4.703333333333333,4.733333333333333
L5_2022,2022.0,2022-09-21,0.8705,0.9118315239244068
K56_2022,2022.0,2022-09-14,0.4095068082788671,0.4587582564241765
K40_2022,2022.0,2022-09-14,0.4706666666666666,0.4833333333333333
K18_2022,2022.0,2022-05-20,8.040000000000001,8.1
K9_2022,2022.0,2022-05-18,8.265,8.3
J57_2022,2022.0,2022-05-11,0.6706666666666666,0.6733333333333332
J40_2022,2022.0,2022-09-13,,
M11_2022,2022.0,2022-09-04,3.06,3.0666666666666664
L64_2022,2022.0,2022-09-24,3.7,3.7
L50_2022,2022.0,2022-10-17,0.2185199034981904,0.2236630478488135
L31_2022,2022.0,2022-10-13,8.353333333333333,8.366666666666667
L17_2022,2022.0,2022-09-22,,
L4_2022,2022.0,2022-09-21,0.0176757443718228,0.0186776752322354
K54_2022,2022.0,2022-09-14,2.225,2.225
K39_2022,2022.0,2022-09-14,2.6566666666666667,2.6666666666666665
K17_2022,2022.0,2022-05-18,10.57,10.6
K8_2022,2022.0,2022-05-18,6.125,6.15
J56_2022,2022.0,2022-05-11,12.0,12.0
J39_2022,2022.0,2022-09-15,0.14175,0.143
M10_2022,2022.0,2022-09-04,3.686666666666667,3.7
L62_2022,2022.0,2022-09-09,0.109,0.11
L43_2022,2022.0,2022-10-17,0.0744666666666666,0.076
L27_2022,2022.0,2022-09-21,0.07025,0.07125
L16_2022,2022.0,2022-09-22,2.0766666666666667,2.1
L2_2022,2022.0,2022-09-21,3.3666666666666667,3.3666666666666667
K48_2022,2022.0,2022-09-09,,
K35_2022,2022.0,2022-05-05,5.0675,5.1000000000000005
K16_2022,2022.0,2022-05-19,1.05,1.1
K7_2022,2022.0,2022-05-18,2.24,2.25
J55_2022,2022.0,2022-05-10,12.333333333333334,12.333333333333334
J38_2022,2022.0,2022-09-13,1.25875,1.3175
M7_2022,2022.0,2022-09-05,6.7525,6.775
L58_2022,2022.0,2022-10-18,3.89,3.9
L41_2022,2022.0,2022-10-14,2.74,2.75
L26_2022,2022.0,2022-09-22,6.7,6.8
L15_2022,2022.0,2022-09-22,1.2996666666666667,1.3
K65_2022,2022.0,2022-05-11,2.4575,2.475
K47_2022,2022.0,2022-09-09,1.262,1.2733333333333332
K32_2022,2022.0,2022-05-24,9.29,6.800000000000001
K15_2022,2022.0,2022-05-19,0.5802599517490952,0.5868315239244067
K6_2022,2022.0,2022-05-18,6.6575,6.675000000000001
J53_2022,2022.0,2022-05-11,0.8545,0.8699999999999999
J37_2022,2022.0,2022-09-15,8.783333333333333,8.8
M6_2022,2022.0,2022-09-05,5.164999999999999,5.2
L57_2022,2022.0,2022-10-18,5.140000000000001,5.15
L39_2022,2022.0,2022-10-14,1.0315,1.035
L25_2022,2022.0,2022-09-22,11.195,11.35
L10_2022,2022.0,2022-09-21,2.563333333333333,2.566666666666667
K63_2022,2022.0,2022-05-03,8.2675,8.3
K46_2022,2022.0,2022-09-14,0.1689999999999999,0.1699999999999999
K31_2022,2022.0,2022-05-24,5.9825,6.0
K14_2022,2022.0,2022-05-19,0.22,0.221
K1_2022,2022.0,2022-05-18,1.89,1.9
J52_2022,2022.0,2022-05-10,5.465,5.475
J36_2022,2022.0,2022-09-15,2.5866666666666664,2.6
M5_2022,2022.0,2022-09-05,1.2416666666666665,1.2533333333333334
L56_2022,2022.0,2022-10-18,9.945,9.95
L36_2022,2022.0,2022-10-14,0.6034999999999999,0.615
L24_2022,2022.0,2022-09-22,13.0,13.0
L9_2022,2022.0,2022-09-21,0.6705000000000001,0.6825
K61_2022,2022.0,2022-05-05,9.936666666666667,10.0
K45_2022,2022.0,2022-09-14,0.913,0.9225
K30_2022,2022.0,2022-05-24,0.179,0.18
K12_2022,2022.0,2022-05-19,6.73,6.75
J65_2022,2022.0,2022-05-09,2.4392599517490954,2.461831523924406
J45_2022,2022.0,2022-05-10,,
J35_2022,2022.0,2022-09-15,6.135,6.15
J24_2022,2022.0,2022-09-15,0.0039848220769789,0.0050330256967064
J13_2022,2022.0,2022-09-13,2.84,2.85
I42_2022,2022.0,2022-09-05,1.099,1.145
I22_2022,2022.0,2022-09-08,0.2293333333333333,0.2333333333333333
I8_2022,2022.0,2022-09-07,2.6375,2.6500000000000004
H62_2022,2022.0,2022-05-16,5.94,5.95
H42_2022,2022.0,2022-05-12,3.37,3.4
H1_2022,2022.0,2022-05-25,,
G43_2022,2022.0,2022-04-22,3.7000000000000006,3.7000000000000006
G25_2022,2022.0,2022-04-28,12.333333333333334,12.333333333333334
G16_2022,2022.0,2022-04-29,4.926666666666667,5.033333333333333
J34_2022,2022.0,2022-09-13,0.8227500000000001,0.8274999999999999
J23_2022,2022.0,2022-09-13,0.9856666666666666,0.9866666666666668
J10_2022,2022.0,2022-09-13,0.13615,0.1425
I38_2022,2022.0,2022-09-01,0.1295,0.1305
I18_2022,2022.0,2022-09-08,0.435,0.4475
I6_2022,2022.0,2022-09-07,8.8275,8.875
H61_2022,2022.0,2022-05-12,8.69,8.700000000000001
H41_2022,2022.0,2022-05-12,4.16,4.2
G66_2022,2022.0,2022-03-17,9.15,9.2
G42_2022,2022.0,2022-03-07,0.959,0.96
G24_2022,2022.0,2022-03-28,1.346666666666667,1.366666666666667
G12_2022,2022.0,2022-04-28,10.1475,10.15
J32_2022,2022.0,2022-09-15,4.217500000000001,4.3
J21_2022,2022.0,2022-09-13,0.79525,0.8
J6_2022,2022.0,2022-09-12,0.0108666666666666,0.0118666666666666
I34_2022,2022.0,2022-09-09,1.7966666666666669,1.8
I14_2022,2022.0,2022-09-07,3.2675,3.2749999999999995
I4_2022,2022.0,2022-09-07,3.9375,3.975
H59_2022,2022.0,2022-05-13,4.746666666666666,4.766666666666667
H32_2022,2022.0,2022-05-31,4.715,4.75
G62_2022,2022.0,2022-04-25,5.375,5.375
G41_2022,2022.0,2022-04-27,9.47,9.533333333333331
G23_2022,2022.0,2022-04-29,7.396666666666667,7.433333333333334
G5_2022,2022.0,2022-04-27,2.7063333333333333,2.733333333333334
J31_2022,2022.0,2022-09-15,2.3600000000000003,2.375
J19_2022,2022.0,2022-09-13,0.21375,0.215
I66_2022,2022.0,2022-09-02,5.1775,5.2250000000000005
I33_2022,2022.0,2022-09-09,1.03925,1.045
I13_2022,2022.0,2022-09-07,0.3067599517490952,0.3752472858866101
I3_2022,2022.0,2022-09-07,0.9905,0.9925
H58_2022,2022.0,2022-05-13,5.725,5.75
H21_2022,2022.0,2022-05-27,,
G61_2022,2022.0,2022-04-22,0.0289999999999999,0.03
G40_2022,2022.0,2022-04-26,2.1566666666666667,2.1666666666666665
G22_2022,2022.0,2022-04-29,12.3825,12.475
G3_2022,2022.0,2022-04-27,1.1961733011660636,1.2078876826162712
J29_2022,2022.0,2022-09-02,0.4666666666666666,0.4766666666666666
J17_2022,2022.0,2022-09-13,0.8514999999999999,0.86
I56_2022,2022.0,2022-09-01,8.323333333333332,8.433333333333332
I32_2022,2022.0,2022-09-08,6.973333333333333,7.0
I12_2022,2022.0,2022-09-07,1.2086666666666666,1.2333333333333334
I2_2022,2022.0,2022-09-07,0.6245,0.63
H57_2022,2022.0,2022-05-13,6.777500000000001,6.800000000000001
H11_2022,2022.0,2022-05-24,6.6866666666666665,6.7
G58_2022,2022.0,2022-04-26,10.056666666666668,10.1
G39_2022,2022.0,2022-04-25,0.0040272331154684,0.0050330256967064
G21_2022,2022.0,2022-04-27,11.933333333333332,12.0
G2_2022,2022.0,2022-04-26,2.3266666666666667,2.333333333333333
J28_2022,2022.0,2022-09-12,2.5466666666666664,2.566666666666667
J16_2022,2022.0,2022-09-13,0.2378899276236428,0.2427472858866101
I54_2022,2022.0,2022-09-02,0.5903333333333333,0.5933333333333334
I31_2022,2022.0,2022-09-08,3.78,3.8
I11_2022,2022.0,2022-09-07,4.803333333333334,4.866666666666666
I1_2022,2022.0,2022-09-07,0.37225,0.375
H54_2022,2022.0,2022-05-13,0.2897599517490952,0.2943315239244067
H7_2022,2022.0,2022-05-26,1.1133333333333333,1.1166666666666667
G52_2022,2022.0,2022-04-26,0.4653333333333334,0.4666666666666667
G37_2022,2022.0,2022-04-22,2.54,2.6
G20_2022,2022.0,2022-04-28,2.3328399678327303,2.3412210159496043
F65_2022,2022.0,2022-04-06,0.7565000000000001,0.7575
J27_2022,2022.0,2022-09-15,1.1975,1.2000000000000002
J15_2022,2022.0,2022-09-13,0.129,0.13
I46_2022,2022.0,2022-09-02,11.333333333333334,11.333333333333334
I30_2022,2022.0,2022-09-08,0.07895,0.0809999999999999
I10_2022,2022.0,2022-09-07,3.265,3.2750000000000004
H66_2022,2022.0,2022-05-17,10.59,10.65
H50_2022,2022.0,2022-05-12,11.8325,11.925
H3_2022,2022.0,2022-05-25,2.973333333333333,3.0
G47_2022,2022.0,2022-04-27,2.723333333333333,2.733333333333333
G31_2022,2022.0,2022-05-03,6.3566666666666665,6.366666666666667
G19_2022,2022.0,2022-04-29,2.433333333333333,2.433333333333333
F61_2022,2022.0,2022-04-07,6.9,6.9
J26_2022,2022.0,2022-09-15,0.685,0.7000000000000001
J14_2022,2022.0,2022-09-12,0.768,0.78
I45_2022,2022.0,2022-09-01,,
I27_2022,2022.0,2022-09-08,0.09185,0.094
I9_2022,2022.0,2022-09-07,3.32,3.325
H64_2022,2022.0,2022-05-17,8.51,8.566666666666666
H43_2022,2022.0,2022-05-12,2.063333333333333,2.1
H2_2022,2022.0,2022-05-25,1.9366666666666668,1.9666666666666668
G46_2022,2022.0,2022-04-26,3.893333333333333,3.9333333333333336
G27_2022,2022.0,2022-04-29,3.09,3.1
G17_2022,2022.0,2022-04-29,2.8975,2.9
F55_2022,2022.0,2022-04-06,4.57,4.6
